stem_id,label,lat,lon,date,force
10439,event-10439,54.08,108.59,13.07.2002,9
10440,event-10440,56.39,113.84,19.07.2002,10.3
10441,event-10441,56.26,116.36,22.07.2002,9.3
10442,event-10442,56.45,116.87,23.07.2002,9.7
10443,event-10443,56.08,114.34,23.07.2002,9.3
10444,event-10444,56.05,114.37,23.07.2002,8.9
10445,event-10445,52.57,106.79,23.07.2002,8.9
10446,event-10446,54.34,110.7,26.07.2002,8.8
10447,event-10447,55.52,110.33,28.07.2002,8.8
10448,event-10448,52.99,107.71,28.07.2002,13.1
10449,event-10449,52.32,106.31,29.07.2002,8.6
10450,event-10450,52.49,120.18,31.07.2002,9.4
10451,event-10451,53.01,107.72,02.08.2002,11.2
10452,event-10452,55.74,113.52,04.08.2002,9.1
10453,event-10453,56.46,113.68,06.08.2002,9.8
10454,event-10454,52.16,105.93,07.08.2002,11
10455,event-10455,56.19,119.55,08.08.2002,8.6
10456,event-10456,56.17,119.5,09.08.2002,9.3
10457,event-10457,56,103.25,09.08.2002,10.4
10458,event-10458,56.25,103.26,09.08.2002,10.4
10459,event-10459,56.49,102.9,09.08.2002,11.2
10460,event-10460,56.18,119.41,10.08.2002,8.6
10461,event-10461,56.4,116.01,11.08.2002,8.6
10462,event-10462,55.56,110.44,13.08.2002,8.8
10463,event-10463,51.78,104.76,14.08.2002,9
10464,event-10464,56.18,119.52,15.08.2002,8.7
10465,event-10465,51,104.18,16.08.2002,8.9
10466,event-10466,55,110.15,16.08.2002,8.6
10467,event-10467,55.55,110.46,17.08.2002,10.2
10468,event-10468,55.57,110.44,17.08.2002,9.4
10469,event-10469,55.09,111.36,18.08.2002,8.9
10470,event-10470,55.23,110.15,24.08.2002,10
10471,event-10471,48.75,102.97,25.08.2002,9.1
10472,event-10472,53.31,109.65,25.08.2002,8.6
10473,event-10473,56.25,112.57,28.08.2002,8.6
10474,event-10474,54.24,110.4,28.08.2002,8.9
10475,event-10475,55.94,111.65,30.08.2002,8.6
10476,event-10476,49.23,102.88,31.08.2002,9.9
10477,event-10477,51.29,103.33,01.09.2002,12.4
10478,event-10478,51.26,103.32,01.09.2002,8.8
10479,event-10479,53.34,108.6,02.09.2002,9
10480,event-10480,56.03,111.07,02.09.2002,9.1
10481,event-10481,53.28,108.02,02.09.2002,9.2
10482,event-10482,54.9,111.34,09.09.2002,9.6
10483,event-10483,51.46,99.63,10.09.2002,8.6
10484,event-10484,53.3,108.03,15.09.2002,9
10485,event-10485,55.11,111.25,16.09.2002,8.8
10486,event-10486,55.92,113.48,16.09.2002,11.6
10487,event-10487,56.37,113.74,17.09.2002,9
10488,event-10488,53.27,108.03,17.09.2002,9.9
10489,event-10489,55.47,114.67,18.09.2002,8.6
10490,event-10490,53.18,110.11,18.09.2002,9.5
10491,event-10491,55.15,109.4,19.09.2002,8.9
10492,event-10492,53.03,108.22,21.09.2002,8.8
10493,event-10493,48.02,102.97,22.09.2002,11.7
10494,event-10494,51.04,103.28,22.09.2002,9
10495,event-10495,55.51,110.26,23.09.2002,8.7
10496,event-10496,55.49,110.29,23.09.2002,8.8
10497,event-10497,56.52,113.24,24.09.2002,8.7
10498,event-10498,55.73,110.23,24.09.2002,9.2
10499,event-10499,55.47,110.27,25.09.2002,9.1
10500,event-10500,56.99,118.81,26.09.2002,9.6
10501,event-10501,55.56,109.47,27.09.2002,9.1
10502,event-10502,55.54,109.5,27.09.2002,9.2
10503,event-10503,55.54,109.47,28.09.2002,8.8
10504,event-10504,55.57,109.45,28.09.2002,8.6
10505,event-10505,57.12,118.59,28.09.2002,9.2
10506,event-10506,55.55,109.52,28.09.2002,9
10507,event-10507,56.11,113.8,01.10.2002,8.9
10508,event-10508,55.47,110.29,01.10.2002,9.1
10509,event-10509,52.43,101.07,02.10.2002,8.9
10510,event-10510,48.36,103.06,02.10.2002,8.9
10511,event-10511,54.51,111.27,03.10.2002,9.4
10512,event-10512,54.05,101.3,04.10.2002,8.8
10513,event-10513,51.55,104.73,04.10.2002,9.6
10514,event-10514,56.27,114.19,04.10.2002,12.2
10515,event-10515,51.28,99.52,05.10.2002,8.6
10516,event-10516,53.33,108.01,05.10.2002,8.9
10517,event-10517,55.48,110.25,12.10.2002,9.1
10518,event-10518,56.59,113.46,13.10.2002,8.7
10519,event-10519,53.27,108.03,13.10.2002,8.7
10520,event-10520,56.64,110.59,14.10.2002,8.8
10521,event-10521,56.03,114.84,15.10.2002,9.4
10522,event-10522,56.04,113.39,16.10.2002,10.1
10523,event-10523,56.06,113.39,16.10.2002,9.3
10524,event-10524,55.57,109.48,19.10.2002,8.7
10525,event-10525,56.03,112.43,19.10.2002,9.6
10526,event-10526,55.52,109.48,19.10.2002,9.3
10527,event-10527,55.56,109.49,20.10.2002,8.6
10528,event-10528,52.76,101.03,20.10.2002,8.8
10529,event-10529,55.55,109.47,20.10.2002,9.2
10530,event-10530,55.54,109.49,20.10.2002,10.5
10531,event-10531,55.54,109.5,20.10.2002,9.4
10532,event-10532,55.55,109.49,21.10.2002,9
10533,event-10533,48.84,114.43,21.10.2002,9.6
10534,event-10534,55.55,109.47,21.10.2002,10.2
10535,event-10535,55.59,109.46,21.10.2002,8.6
10536,event-10536,55.55,109.44,21.10.2002,8.7
10537,event-10537,55.25,110.79,22.10.2002,9
10538,event-10538,55.55,109.47,22.10.2002,9.1
10539,event-10539,55.55,109.48,22.10.2002,8.6
10540,event-10540,55.54,109.48,23.10.2002,9.3
10541,event-10541,56.05,113.39,23.10.2002,9.2
10542,event-10542,56.67,113.69,24.10.2002,9
10543,event-10543,56.14,113.88,25.10.2002,9
10544,event-10544,55.56,109.47,26.10.2002,8.6
10545,event-10545,55.41,110.5,26.10.2002,9.2
10546,event-10546,56.27,114.18,30.10.2002,8.7
10547,event-10547,53.84,108.33,01.11.2002,9.6
10548,event-10548,56.64,113.81,01.11.2002,9.2
10549,event-10549,56.64,113.79,01.11.2002,10.1
10550,event-10550,56.64,113.78,01.11.2002,10.1
10551,event-10551,56.63,113.81,01.11.2002,9.6
10552,event-10552,56.65,113.75,01.11.2002,8.8
10553,event-10553,56.65,113.73,02.11.2002,8.8
10554,event-10554,56.65,113.79,03.11.2002,8.9
10555,event-10555,49.78,103.4,06.11.2002,8.9
10556,event-10556,55.55,109.49,06.11.2002,8.6
10557,event-10557,55.53,109.49,06.11.2002,10.6
10558,event-10558,55.55,109.45,06.11.2002,8.8
10559,event-10559,56.59,113.52,07.11.2002,9.4
10560,event-10560,51.93,101.38,08.11.2002,8.9
10561,event-10561,56.37,113.86,13.11.2002,8.9
10562,event-10562,52.73,107.25,14.11.2002,9
10563,event-10563,56.66,113.77,18.11.2002,9.7
10564,event-10564,56.63,113.81,18.11.2002,10.2
10565,event-10565,56.62,113.87,18.11.2002,8.6
10566,event-10566,56.62,113.73,18.11.2002,8.8
10567,event-10567,56.65,113.77,19.11.2002,10.3
10568,event-10568,56.62,113.73,24.11.2002,8.6
10569,event-10569,55.61,113.65,26.11.2002,9.1
10570,event-10570,49.99,121.58,06.12.2002,9.2
10571,event-10571,55.54,110.08,13.12.2002,9.2
10572,event-10572,56.63,113.78,13.12.2002,9.5
10573,event-10573,53.18,99.31,14.12.2002,8.7
10574,event-10574,56.64,113.73,14.12.2002,9.4
10575,event-10575,56.63,113.79,14.12.2002,8.6
10576,event-10576,56.65,113.75,14.12.2002,9.8
10577,event-10577,56.63,113.73,14.12.2002,8.9
10578,event-10578,56.62,113.73,14.12.2002,10.7
10579,event-10579,56.64,113.74,14.12.2002,8.9
10580,event-10580,56.62,113.77,14.12.2002,8.7
10581,event-10581,56.64,113.72,14.12.2002,9.5
10582,event-10582,56.63,113.75,15.12.2002,9.4
10583,event-10583,56.65,113.74,16.12.2002,9.1
10584,event-10584,48.07,103.09,16.12.2002,8.9
10585,event-10585,56.07,114.5,21.12.2002,9.1
10586,event-10586,56.63,113.78,21.12.2002,9
10587,event-10587,56.07,114.5,27.12.2002,9.3
10588,event-10588,55.88,110.45,31.12.2002,9.6
10589,event-10589,55.82,114.85,01.01.2003,8.6
10590,event-10590,54.75,109.12,05.01.2003,10.6
10591,event-10591,51.26,101.57,09.01.2003,11
10592,event-10592,48.69,119.97,09.01.2003,8.6
10593,event-10593,54.62,110.41,10.01.2003,9.2
10594,event-10594,53.15,107.58,11.01.2003,8.6
10595,event-10595,55.76,113.73,11.01.2003,8.7
10596,event-10596,53.16,110.4,11.01.2003,8.7
10597,event-10597,55.65,113.45,12.01.2003,10.2
10598,event-10598,52.78,113.4,12.01.2003,8.7
10599,event-10599,56.29,116.89,18.01.2003,8.9
10600,event-10600,53.34,108.04,19.01.2003,9.2
10601,event-10601,53.88,111.43,20.01.2003,9.3
10602,event-10602,55.25,113.38,20.01.2003,8.6
10603,event-10603,48.15,101.74,21.01.2003,11.1
10604,event-10604,55.04,111.54,25.01.2003,12.2
10605,event-10605,51.9,100.13,27.01.2003,9.3
10606,event-10606,48.41,101.47,28.01.2003,11.3
10607,event-10607,51.68,104.42,28.01.2003,9.2
10608,event-10608,55.51,115.83,28.01.2003,10.4
10609,event-10609,53.65,108.2,29.01.2003,8.6
10610,event-10610,55.13,111.23,29.01.2003,9
10611,event-10611,56.04,113.4,31.01.2003,9.3
10612,event-10612,48.88,119.82,02.02.2003,10.1
10613,event-10613,55.65,113.42,05.02.2003,9
10614,event-10614,51.99,105.56,07.02.2003,8.9
10615,event-10615,49.58,99.93,12.02.2003,8.6
10616,event-10616,52.33,106.42,17.02.2003,9.6
10617,event-10617,52.71,107.18,18.02.2003,9.5
10618,event-10618,55.11,111.25,20.02.2003,8.6
10619,event-10619,52.41,106.35,24.02.2003,8.8
10620,event-10620,56.1,114.52,25.02.2003,10.7
10621,event-10621,56.11,114.57,25.02.2003,9
10622,event-10622,51.17,109.83,28.02.2003,8.7
10623,event-10623,55.95,113.47,03.03.2003,8.7
10624,event-10624,56.1,114.68,11.03.2003,8.6
10625,event-10625,55.72,112.85,12.03.2003,8.7
10626,event-10626,53.71,112.18,15.03.2003,9.4
10627,event-10627,56.29,118.69,15.03.2003,8.7
10628,event-10628,55.11,110.71,16.03.2003,9.3
10629,event-10629,55.7,112.85,19.03.2003,11.4
10630,event-10630,55.1,110.71,25.03.2003,9.7
10631,event-10631,53.87,108.28,31.03.2003,9.6
10632,event-10632,54.01,109.22,31.03.2003,8.9
10633,event-10633,57.32,120.64,06.04.2003,8.8
10634,event-10634,56.08,113.45,06.04.2003,9.1
10635,event-10635,51.72,105.21,08.04.2003,9.2
10636,event-10636,51.35,100.41,10.04.2003,9.4
10637,event-10637,51.73,99.6,12.04.2003,8.7
10638,event-10638,54.78,113.1,16.04.2003,8.6
10639,event-10639,54.76,107.78,17.04.2003,9.9
10640,event-10640,53.57,108.45,23.04.2003,9
10641,event-10641,51.35,100.42,26.04.2003,9.6
10642,event-10642,54.73,111.08,28.04.2003,8.7
10643,event-10643,56.03,114.77,29.04.2003,8.7
10644,event-10644,53.49,108.53,07.05.2003,8.8
10645,event-10645,57.34,120.65,10.05.2003,9.1
10646,event-10646,55.58,110.46,12.05.2003,8.6
10647,event-10647,51.77,102.05,13.05.2003,9.3
10648,event-10648,52.73,100.79,16.05.2003,10.6
10649,event-10649,53.11,108.05,16.05.2003,8.6
10650,event-10650,51.69,110.24,19.05.2003,9
10651,event-10651,55.53,110.76,22.05.2003,9.4
10652,event-10652,55.01,110.68,24.05.2003,13
10653,event-10653,53.32,108.34,26.05.2003,11.9
10654,event-10654,55.53,110.77,30.05.2003,10.4
10655,event-10655,50.54,112.11,03.06.2003,8.6
10656,event-10656,48.5,100.24,03.06.2003,8.7
10657,event-10657,52.65,101.1,05.06.2003,10.1
10658,event-10658,52.9,108.2,05.06.2003,9.5
10659,event-10659,51.55,101.6,05.06.2003,9.4
10660,event-10660,57.37,120.8,05.06.2003,9.1
10661,event-10661,55.75,111.87,05.06.2003,9
10662,event-10662,54.99,110.75,05.06.2003,8.7
10663,event-10663,55.47,113.66,07.06.2003,8.8
10664,event-10664,56.29,111.83,08.06.2003,9
10665,event-10665,54.22,110.54,08.06.2003,8.9
10666,event-10666,55.77,111.84,13.06.2003,9
10667,event-10667,52.05,107.91,14.06.2003,10.4
10668,event-10668,53.98,108.67,15.06.2003,8.6
10669,event-10669,55.76,110.25,17.06.2003,8.6
10670,event-10670,53.36,108.5,20.06.2003,8.9
10671,event-10671,55.36,109.16,23.06.2003,9.4
10672,event-10672,53.07,108,24.06.2003,9.6
10673,event-10673,55.38,109.15,25.06.2003,9.4
10674,event-10674,57.42,120.99,26.06.2003,10.2
10675,event-10675,48.6,102.2,02.07.2003,9.3
10676,event-10676,55.75,111.85,02.07.2003,9.6
10677,event-10677,51.05,99.95,07.07.2003,9.7
10678,event-10678,51.88,105.29,10.07.2003,10.6
10679,event-10679,50.63,99.24,10.07.2003,8.8
10680,event-10680,54.98,107.75,12.07.2003,8.8
10681,event-10681,54.34,121.36,13.07.2003,11.1
10682,event-10682,56.1,113.77,15.07.2003,9.9
10683,event-10683,55.75,110.22,16.07.2003,8.6
10684,event-10684,55.67,119.28,17.07.2003,8.8
10685,event-10685,55.04,110.61,21.07.2003,10.1
10686,event-10686,51.38,99.59,22.07.2003,9.2
10687,event-10687,55.75,111.85,22.07.2003,9.8
10688,event-10688,55.31,111.43,28.07.2003,9.3
10689,event-10689,52.15,105.87,30.07.2003,9.1
10690,event-10690,51.74,101.38,31.07.2003,8.6
10691,event-10691,55.01,111.4,31.07.2003,9.8
10692,event-10692,53.1,119.59,31.07.2003,8.9
10693,event-10693,49.15,119.37,02.08.2003,9.7
10694,event-10694,54.62,110.77,02.08.2003,8.8
10695,event-10695,56.13,112.68,20.08.2003,8.6
10696,event-10696,56.15,111.79,24.08.2003,9.9
10697,event-10697,48.3,105.54,25.08.2003,8.6
10698,event-10698,55.53,113.93,29.08.2003,9.4
10699,event-10699,56.22,114.57,31.08.2003,8.9
10700,event-10700,55.52,113.93,02.09.2003,9.7
10701,event-10701,55.76,110.2,04.09.2003,10.2
10702,event-10702,56.24,114.54,07.09.2003,9
10703,event-10703,53.94,109.19,07.09.2003,9.1
10704,event-10704,55.24,111.54,07.09.2003,8.7
10705,event-10705,54.47,110.79,13.09.2003,8.9
10706,event-10706,51.05,99.94,16.09.2003,9.4
10707,event-10707,56.05,111.34,16.09.2003,14.3
10708,event-10708,56.05,111.29,16.09.2003,9.1
10709,event-10709,56.04,111.4,16.09.2003,9.8
10710,event-10710,56.05,111.32,16.09.2003,9.3
10711,event-10711,56.05,111.29,16.09.2003,9.2
10712,event-10712,56.03,111.28,16.09.2003,9.9
10713,event-10713,56.13,111.24,16.09.2003,8.8
10714,event-10714,56.07,111.3,16.09.2003,10.5
10715,event-10715,56.02,111.38,17.09.2003,9.4
10716,event-10716,51.75,101.46,17.09.2003,13.7
10717,event-10717,51.75,101.52,17.09.2003,10.7
10718,event-10718,51.76,101.56,17.09.2003,10.6
10719,event-10719,56.04,111.33,17.09.2003,9.6
10720,event-10720,56.06,111.3,17.09.2003,9.6
10721,event-10721,56.05,111.33,18.09.2003,9.9
10722,event-10722,51.71,101.52,18.09.2003,9.6
10723,event-10723,51.53,101,18.09.2003,10.9
10724,event-10724,56.06,111.35,18.09.2003,9.9
10725,event-10725,56.06,111.33,19.09.2003,8.9
10726,event-10726,52.81,100.46,19.09.2003,9.6
10727,event-10727,56.02,111.34,19.09.2003,9
10728,event-10728,55.4,111.4,20.09.2003,8.8
10729,event-10729,51.32,100.27,20.09.2003,11.6
10730,event-10730,55.85,110.69,21.09.2003,9.3
10731,event-10731,56.07,111.34,21.09.2003,8.9
10732,event-10732,56.07,111.27,24.09.2003,9.9
10733,event-10733,54.23,117.7,25.09.2003,11.4
10734,event-10734,56.08,111.28,25.09.2003,9.2
10735,event-10735,54.23,117.7,26.09.2003,10.1
10736,event-10736,56.09,111.29,05.10.2003,8.8
10737,event-10737,56.13,111.27,07.10.2003,9
10738,event-10738,56.16,111.25,10.10.2003,9.5
10739,event-10739,55.04,110.6,11.10.2003,9.4
10740,event-10740,52.44,106.52,11.10.2003,9.1
10741,event-10741,55.53,109.34,12.10.2003,9.4
10742,event-10742,55.51,109.36,12.10.2003,9.6
10743,event-10743,51.91,100.91,13.10.2003,8.8
10744,event-10744,55.3,110.15,13.10.2003,10.2
10745,event-10745,52.54,106.85,15.10.2003,9.6
10746,event-10746,56.06,111.45,17.10.2003,8.7
10747,event-10747,52.33,106.41,18.10.2003,8.9
10748,event-10748,55.06,110.59,19.10.2003,9.2
10749,event-10749,55.04,110.6,19.10.2003,9.2
10750,event-10750,51.69,101.53,20.10.2003,11.6
10751,event-10751,55.02,111.37,20.10.2003,9.4
10752,event-10752,55.91,113.45,21.10.2003,9
10753,event-10753,53.43,109.05,21.10.2003,8.6
10754,event-10754,52.13,105.91,21.10.2003,8.6
10755,event-10755,56.04,111.36,21.10.2003,10.5
10756,event-10756,54.56,110.84,22.10.2003,8.6
10757,event-10757,51.41,118.14,25.10.2003,11.5
10758,event-10758,55.91,113.43,26.10.2003,8.8
10759,event-10759,51.44,107.11,27.10.2003,9.2
10760,event-10760,56.03,119.8,28.10.2003,11.5
10761,event-10761,56.7,111.2,01.11.2003,9.3
10762,event-10762,54.71,111.28,03.11.2003,9.1
10763,event-10763,55.99,111.22,04.11.2003,8.6
10764,event-10764,48.86,102.69,04.11.2003,8.8
10765,event-10765,56.31,117.65,05.11.2003,9.1
10766,event-10766,55.9,113.44,08.11.2003,9
10767,event-10767,52.87,107.36,08.11.2003,8.9
10768,event-10768,53.03,108.94,09.11.2003,8.6
10769,event-10769,53.28,108.14,10.11.2003,9.1
10770,event-10770,51.49,110.19,12.11.2003,8.6
10771,event-10771,56.27,117.68,13.11.2003,8.8
10772,event-10772,53.7,108.81,15.11.2003,8.7
10773,event-10773,54.83,111.09,16.11.2003,9.6
10774,event-10774,54.83,111.06,16.11.2003,11.6
10775,event-10775,54.81,111.09,16.11.2003,8.7
10776,event-10776,54.87,111.01,16.11.2003,9.6
10777,event-10777,54.85,111.06,16.11.2003,8.6
10778,event-10778,51.14,103.78,16.11.2003,9.8
10779,event-10779,56.01,111.3,17.11.2003,10.8
10780,event-10780,51.69,104.53,20.11.2003,9.1
10781,event-10781,52.38,101.15,20.11.2003,11.5
10782,event-10782,51.67,104.54,20.11.2003,9.1
10783,event-10783,52.43,101.17,21.11.2003,9.1
10784,event-10784,54.66,110.34,22.11.2003,8.7
10785,event-10785,55.41,110.47,24.11.2003,8.7
10786,event-10786,54.93,112.74,24.11.2003,8.8
10787,event-10787,51.73,100.3,26.11.2003,8.8
10788,event-10788,52.28,101.64,26.11.2003,9.6
10789,event-10789,56.15,111.37,26.11.2003,9
10790,event-10790,56.5,110.2,27.11.2003,11.8
10791,event-10791,52.58,106.97,28.11.2003,8.9
10792,event-10792,56.05,111.43,29.11.2003,9.4
10793,event-10793,56.1,111.41,30.11.2003,8.8
10794,event-10794,57.46,120.63,30.11.2003,9
10795,event-10795,52.64,101.24,01.12.2003,8.6
10796,event-10796,56.06,111.31,01.12.2003,12.8
10797,event-10797,55.05,110.61,03.12.2003,9.9
10798,event-10798,55.04,110.6,03.12.2003,9.7
10799,event-10799,56.08,111.31,03.12.2003,11.1
10800,event-10800,56.07,111.23,06.12.2003,10.3
10801,event-10801,55.97,113.79,07.12.2003,9
10802,event-10802,55.86,110.77,09.12.2003,10.9
10803,event-10803,56.05,114.87,10.12.2003,10.9
10804,event-10804,56.39,116.4,11.12.2003,9.1
10805,event-10805,52.81,109.07,14.12.2003,8.6
10806,event-10806,52.62,106.55,14.12.2003,10.8
10807,event-10807,53.69,110.94,14.12.2003,8.8
10808,event-10808,55.05,110.63,19.12.2003,8.9
10809,event-10809,57.3,120.63,21.12.2003,8.6
10810,event-10810,55.05,110.59,21.12.2003,9.3
10811,event-10811,56.08,114.58,26.12.2003,8.7
10812,event-10812,52.57,101.33,27.12.2003,11.1
10813,event-10813,51.28,102.39,27.12.2003,8.8
10814,event-10814,55.87,113.44,28.12.2003,9.8
10815,event-10815,55.05,110.64,29.12.2003,8.6
10816,event-10816,57.48,121.55,01.01.2004,10.3
10817,event-10817,55.06,110.58,01.01.2004,10
10818,event-10818,55.04,110.6,01.01.2004,8.7
10819,event-10819,55.07,110.63,01.01.2004,9
10820,event-10820,55.06,110.62,02.01.2004,8.7
10821,event-10821,55.06,110.58,02.01.2004,9.8
10822,event-10822,55.06,110.59,02.01.2004,10
10823,event-10823,55.06,110.61,03.01.2004,9.1
10824,event-10824,56.26,115.47,03.01.2004,8.8
10825,event-10825,55.98,112.07,03.01.2004,9.2
10826,event-10826,51.69,102.25,03.01.2004,9.7
10827,event-10827,55.06,110.6,04.01.2004,10.7
10828,event-10828,55.31,108.57,04.01.2004,8.6
10829,event-10829,56.06,111.37,04.01.2004,9.9
10830,event-10830,57.06,120.1,05.01.2004,8.7
10831,event-10831,55.06,110.58,05.01.2004,9.7
10832,event-10832,55.05,110.59,06.01.2004,9
10833,event-10833,55.06,110.57,07.01.2004,9.2
10834,event-10834,55.05,110.59,08.01.2004,10.2
10835,event-10835,53.12,108.2,11.01.2004,9.1
10836,event-10836,48.88,108.72,14.01.2004,8.7
10837,event-10837,54.35,111.37,18.01.2004,8.9
10838,event-10838,51.89,100.15,19.01.2004,13
10839,event-10839,51.9,100.14,22.01.2004,8.7
10840,event-10840,56.06,113.51,22.01.2004,9.2
10841,event-10841,52.45,106.83,24.01.2004,10.6
10842,event-10842,50.19,102.53,26.01.2004,9.9
10843,event-10843,51.28,108.57,29.01.2004,8.8
10844,event-10844,54.47,108.9,29.01.2004,11.2
10845,event-10845,48.44,101.99,30.01.2004,8.8
10846,event-10846,51.53,104.7,08.02.2004,9.1
10847,event-10847,56.13,112.68,08.02.2004,9.1
10848,event-10848,54.57,110.99,10.02.2004,8.6
10849,event-10849,52.87,108.02,11.02.2004,9.4
10850,event-10850,55.05,110.6,12.02.2004,9.8
10851,event-10851,55.05,110.6,12.02.2004,9
10852,event-10852,52.66,99.47,17.02.2004,8.8
10853,event-10853,53.09,108.02,20.02.2004,9
10854,event-10854,53.64,108.28,21.02.2004,8.8
10855,event-10855,56.39,112.7,23.02.2004,9.9
10856,event-10856,55.27,113.28,25.02.2004,9
10857,event-10857,51.25,108.52,25.02.2004,8.9
10858,event-10858,54.62,110.87,26.02.2004,9.1
10859,event-10859,54.66,110.88,26.02.2004,9.3
10860,event-10860,54.66,110.88,26.02.2004,9.1
10861,event-10861,49.31,114.83,27.02.2004,12.1
10862,event-10862,56.23,114.02,28.02.2004,8.8
10863,event-10863,55.66,114.11,29.02.2004,9.2
10864,event-10864,57.33,120.78,29.02.2004,9.7
10865,event-10865,50.05,105.48,02.03.2004,9.3
10866,event-10866,54.78,112.19,02.03.2004,8.9
10867,event-10867,56.65,118.58,05.03.2004,9
10868,event-10868,53.55,115.35,05.03.2004,10.6
10869,event-10869,51.04,118.94,08.03.2004,9.7
10870,event-10870,56.16,114.11,08.03.2004,12.4
10871,event-10871,56.29,117.68,09.03.2004,9.9
10872,event-10872,56.72,115.02,10.03.2004,9.4
10873,event-10873,52.14,100.74,11.03.2004,12.2
10874,event-10874,51.44,115.79,13.03.2004,9.1
10875,event-10875,52.27,101.99,14.03.2004,8.6
10876,event-10876,56.66,118.67,19.03.2004,9.6
10877,event-10877,54.39,109.21,20.03.2004,8.9
10878,event-10878,51.68,101.56,22.03.2004,8.7
10879,event-10879,56.68,118.64,22.03.2004,10.6
10880,event-10880,56.11,111.31,25.03.2004,8.6
10881,event-10881,55.37,113.5,04.04.2004,10.8
10882,event-10882,56.13,111.28,05.04.2004,8.8
